Id,Nutrients,Nutrients_count,Foods,Foods_count,Keep
34833998.pdf,"['moisture', 'protein', 'ash', 'fat', 'carbohydrate']",5,"['butter', 'oil', 'lettuce', 'rice', 'semolina', 'wheat', 'gram', 'potatoes', 'beetroot', 'milk', 'potato', 'milk', 'cheese', 'carrot']",14,Yes
34834195.pdf,"['ash', 'fat']",2,"['mace', 'dal', 'dates', 'gram', 'corn', 'meat', 'rabbit']",7,Yes
34834298.pdf,"['moisture', 'ash', 'fat']",3,"['mace', 'dal', 'rice', 'gram', 'corn', 'meat']",6,Yes
34834627.pdf,"['protein', 'ash', 'fat', 'carbohydrate']",4,"['capsicum', 'oil', 'barley', 'beans', 'dal', 'lettuce', 'rice', 'wheat', 'bean', 'maize', 'corn', 'sorghum', 'tomato', 'seeds', 'potato', 'cucumber', 'melon', 'pepper', 'strawberry', 'sugar', 'muskmelon']",21,Yes
34834638.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'mace', 'wheat', 'mushroom', 'gram', 'corn', 'sugar', 'sugarcane', 'tuna', 'sugarcane']",10,Yes
34834740.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['oil', 'mace', 'dal', 'meat', 'moth', 'coriander', 'lime']",7,Yes
34834886.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'mace', 'dal', 'rice', 'moth', 'potato', 'lime']",7,Yes
34835310.pdf,"['moisture', 'protein', 'ash', 'fat', 'carbohydrate']",5,"['lemon', 'chicken', 'oil', 'pomegranate', 'mace', 'urad', 'ragi', 'rice', 'dates', 'wheat', 'bean', 'spinach', 'corn', 'papaya', 'meat', 'tomato', 'seeds', 'ginger', 'milk', 'apples', 'guava', 'pineapple', 'milk', 'cheese', 'sugar', 'lime', 'sugarcane', 'goat', 'tuna', 'sugarcane']",30,Yes
34835351.pdf,"['ash', 'fat', 'energy']",3,"['oil', 'gram', 'pears']",3,Yes
34835742.pdf,"['ash', 'energy']",2,"['dal', 'dates', 'gram', 'tuna']",4,Yes
34835927.pdf,"['protein', 'fat', 'carbohydrate', 'energy']",4,"['dal', 'pears', 'meat']",3,Yes
34835931.pdf,"['protein', 'fat', 'energy']",3,"['lemon', 'pomegranate', 'dal', 'peach', 'gram', 'spinach', 'celery', 'beetroot', 'peach']",9,Yes
34835956.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'beans', 'dal', 'ragi', 'egg', 'rice', 'wheat', 'bean', 'gram', 'radish', 'lime']",11,Yes
34836006.pdf,"['protein', 'ash', 'fat']",3,"['chicken', 'oil', 'garlic', 'beans', 'mace', 'dal', 'ragi', 'egg', 'bean', 'mushroom', 'meat', 'seeds', 'milk', 'milk', 'cheese', 'goat', 'rabbit']",17,Yes
34836012.pdf,"['protein', 'fat', 'carbohydrate', 'energy']",4,"['oil', 'dal', 'egg', 'gram', 'pears', 'meat', 'moth', 'milk', 'milk', 'cheese', 'sugar', 'lime', 'goat', 'sheep']",14,Yes
34836105.pdf,"['protein', 'ash', 'fat']",3,"['beans', 'dal', 'chilli', 'rice', 'bean', 'gram', 'radish', 'meat', 'cumin', 'tuna', 'octopus']",11,Yes
34836147.pdf,"['protein', 'fat']",2,"['oil', 'beans', 'rice', 'bean', 'mushroom', 'gram', 'radish']",7,Yes
34836190.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['mace', 'gram', 'tuna']",3,Yes
34836251.pdf,"['protein', 'ash', 'fat']",3,"['mace', 'dates', 'gram', 'corn', 'pears', 'moth', 'tuna']",7,Yes
34836276.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['chicken', 'oil', 'urad', 'egg', 'bean', 'gram', 'avocado', 'pears', 'meat', 'milk', 'milk', 'sugar']",12,Yes
34836282.pdf,"['protein', 'ash', 'fat', 'carbohydrate']",4,"['grapes', 'mace', 'dal', 'peach', 'egg', 'rice', 'lamb', 'pears', 'meat', 'tomato', 'seeds', 'moth', 'onion', 'apples', 'peach', 'sugar']",16,Yes
34836349.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['oil', 'beans', 'egg', 'bean', 'seafood', 'sugar']",6,Yes
34836374.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['gram', 'radish', 'goat', 'rabbit']",4,Yes
34836399.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['butter', 'oil', 'barley', 'beans', 'orange', 'lentils', 'dal', 'egg', 'rice', 'wheat', 'bean', 'mushroom', 'gram', 'spinach', 'pears', 'mango', 'potatoes', 'meat', 'almond', 'seeds', 'cabbage', 'moth', 'milk', 'potato', 'pistachios', 'banana', 'milk', 'seafood', 'almonds', 'cheese', 'cumin', 'quinoa', 'lime', 'walnut', 'walnut', 'beef', 'calf', 'pork', 'quinoa']",39,Yes
34839285.pdf,"['protein', 'ash', 'fat']",3,"['butter', 'mace', 'dal', 'rice', 'gram', 'milk', 'milk', 'calf']",8,Yes
34842769.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['oil', 'mace', 'egg', 'gram', 'spinach', 'pears', 'meat', 'tomato', 'pepper', 'carrot', 'turmeric']",11,Yes
34850000.pdf,['ash'],1,"['dates', 'lime']",2,Yes
34850342.pdf,"['ash', 'fat']",2,"['oil', 'dal', 'maize', 'gram', 'fish']",5,Yes
34851083.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['gram', 'radish', 'meat', 'moth', 'milk', 'milk']",6,Yes
34853906.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['oil', 'mint', 'mace', 'dal', 'egg', 'soya', 'bean', 'gram', 'corn', 'mint', 'meat', 'moth', 'pepper', 'cumin']",14,Yes
34854911.pdf,"['protein', 'ash']",2,"['oil', 'flour', 'dal', 'egg', 'gram', 'potato']",6,Yes
34855006.pdf,"['protein', 'fat', 'energy']",3,"['oil', 'egg', 'gram', 'meat', 'fish', 'moth', 'milk', 'milk', 'tuna']",9,Yes
34862367.pdf,"['protein', 'ash']",2,"['oil', 'gram', 'radish', 'pears', 'lime', 'rabbit']",6,Yes
34865122.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'dal', 'egg', 'gram', 'pears', 'milk', 'milk', 'goat', 'rabbit']",9,Yes
34870770.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['gram', 'corn']",2,Yes
34880656.pdf,['protein'],1,[],0,No
34884186.pdf,"['protein', 'fat']",2,"['chicken', 'dal', 'rice', 'gram', 'corn', 'fish', 'milk', 'milk', 'seafood', 'tuna', 'salmon']",11,Yes
34884493.pdf,"['protein', 'ash']",2,"['gram', 'goat', 'sheep', 'rabbit', 'salmon']",5,Yes
34885382.pdf,['energy'],1,"['dal', 'gram']",2,Yes
34886132.pdf,"['ash', 'fat']",2,"['mace', 'gram', 'meat', 'moth', 'seafood']",5,Yes
34893035.pdf,"['protein', 'ash']",2,['gram'],1,Yes
34893950.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'mace', 'gram', 'moth', 'rabbit']",5,Yes
34897567.pdf,"['protein', 'ash', 'carbohydrate', 'energy']",4,"['oil', 'orange', 'mace', 'urad', 'rice', 'wheat', 'bean', 'maize', 'gram', 'avocado', 'tomato', 'millet', 'seeds', 'sunflower', 'banana', 'peanut', 'sugar', 'peanut']",18,Yes
34898600.pdf,"['protein', 'ash']",2,"['orange', 'dal', 'mushroom', 'gram', 'pears', 'fish', 'moth']",7,Yes
34904430.pdf,"['protein', 'ash', 'fat', 'energy']",4,['moth'],1,Yes
34905360.pdf,"['ash', 'fat', 'energy']",3,"['oil', 'orange', 'dal', 'gram', 'potato']",5,Yes
34907037.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['oil', 'rice', 'gram', 'radish', 'meat', 'millet', 'fish', 'seeds', 'moth', 'milk', 'milk', 'sugar']",12,Yes
34913341.pdf,"['protein', 'fat', 'energy']",3,"['oil', 'orange', 'mace', 'dal', 'egg', 'dates', 'gram', 'corn', 'pears', 'meat', 'onion', 'sugar', 'rabbit']",13,Yes
34923811.pdf,"['protein', 'ash']",2,['ragi'],1,Yes
34923985.pdf,"['protein', 'ash', 'fat']",3,"['dal', 'egg', 'moth', 'milk', 'milk']",5,Yes
34928474.pdf,"['protein', 'ash', 'fat']",3,"['dal', 'gram', 'corn']",3,Yes
34930275.pdf,"['moisture', 'protein', 'ash', 'fat', 'carbohydrate', 'energy']",6,"['lemon', 'oil', 'barley', 'mint', 'garlic', 'cauliflower', 'dal', 'lettuce', 'ragi', 'chilli', 'egg', 'rice', 'wheat', 'bean', 'maize', 'pumpkin', 'gram', 'eggplants', 'sorghum', 'mint', 'meat', 'tomato', 'seeds', 'moth', 'sunflower', 'onion', 'potato', 'cucumber', 'watermelon', 'melon', 'peanut', 'sugar', 'basil', 'lemongrass', 'peanut', 'cauliflower', 'tuna']",37,Yes
34930301.pdf,"['protein', 'ash']",2,"['orange', 'dal', 'gram', 'moth']",4,Yes
34933554.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['dal', 'ragi', 'gram', 'spinach']",4,Yes
34937944.pdf,"['protein', 'ash', 'energy']",3,"['ragi', 'dates', 'gram', 'rabbit']",4,Yes
34940905.pdf,['ash'],1,"['chicken', 'oil', 'mace', 'rice', 'mushroom', 'gram', 'corn', 'seeds', 'strawberry']",9,Yes
34940923.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['oil', 'mint', 'mace', 'urad', 'dal', 'ragi', 'rice', 'bean', 'gram', 'mint', 'seeds', 'moth', 'milk', 'milk', 'sugar', 'lime', 'rabbit']",17,Yes
34941971.pdf,"['moisture', 'fat']",2,"['oil', 'dal', 'rice', 'gram', 'sorghum', 'pears', 'seeds', 'onion']",8,Yes
34943889.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['mace', 'dal', 'radish', 'pears']",4,Yes
34944129.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['chicken', 'oil', 'orange', 'bean', 'gram', 'corn', 'pears', 'meat', 'tomato', 'seeds', 'milk', 'milk', 'lime', 'salmon']",14,Yes
34945494.pdf,"['moisture', 'protein', 'ash', 'fat', 'carbohydrate']",5,"['chicken', 'oil', 'mace', 'ragi', 'egg', 'mushroom', 'gram', 'squid', 'meat', 'yolk', 'milk', 'crab', 'milk', 'melon', 'cheese', 'sugar', 'pork', 'sardine']",18,Yes
34945506.pdf,"['protein', 'fat', 'energy']",3,"['oil', 'peach', 'chilli', 'mushroom', 'gram', 'mango', 'tomato', 'apples', 'peach', 'cherry', 'strawberry', 'sugar', 'pak choy']",13,Yes
34946758.pdf,"['protein', 'ash', 'carbohydrate']",3,"['mustard', 'oil', 'lentils', 'rice', 'wheat', 'bean', 'sesame', 'seeds', 'sugar', 'cowpea']",10,Yes
34946759.pdf,"['protein', 'fat']",2,"['oil', 'barley', 'mace', 'dal']",4,Yes
34947004.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['oil', 'dal', 'gram', 'potato', 'lime']",5,Yes
34947283.pdf,"['protein', 'ash', 'energy']",3,"['oil', 'dal', 'wheat', 'maize', 'gram', 'tomato', 'banana', 'lime', 'tuna', 'pangas']",10,Yes
34947334.pdf,"['moisture', 'ash']",2,"['gram', 'pears', 'lime']",3,Yes
34950465.pdf,['protein'],1,"['lemon', 'dal']",2,Yes
34959318.pdf,"['protein', 'ash']",2,"['oil', 'mace', 'gram', 'pears', 'meat', 'onion']",6,Yes
34959369.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['mace', 'rice', 'gram', 'strawberry', 'sugar', 'calf']",6,Yes
34959776.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['orange', 'dal', 'dates', 'gram', 'corn', 'pears', 'apples', 'sugar']",8,Yes
34959790.pdf,"['protein', 'fat', 'energy']",3,"['orange', 'mace', 'gram', 'pears', 'milk', 'milk', 'rabbit']",7,Yes
34959836.pdf,"['protein', 'ash']",2,"['butter', 'mace', 'dal', 'pears', 'moth', 'lime', 'tuna']",7,Yes
34959858.pdf,"['protein', 'fat', 'carbohydrate', 'energy']",4,"['oil', 'barley', 'ragi', 'wheat', 'sugar', 'lime', 'palm oil', 'tuna']",8,Yes
34959923.pdf,"['moisture', 'protein', 'ash', 'fat']",4,"['ragi', 'gram', 'corn', 'fish', 'sugar']",5,Yes
34959941.pdf,"['protein', 'ash']",2,"['dal', 'chana', 'lime']",3,Yes
34959999.pdf,"['protein', 'fat']",2,"['ghee', 'mace', 'gram', 'radish', 'seeds']",5,Yes
34960014.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['oil', 'dal', 'rice', 'dates', 'gram', 'fish', 'milk', 'milk', 'cumin', 'goat', 'rabbit']",11,Yes
34960037.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['ragi', 'maize', 'gram']",3,Yes
34960040.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['beans', 'egg', 'bean', 'gram', 'avocado', 'meat', 'almond', 'moth', 'milk', 'milk', 'almonds']",11,Yes
34960054.pdf,"['protein', 'ash']",2,"['oil', 'dal', 'gram', 'corn', 'milk', 'milk']",6,Yes
34960076.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['ghee', 'mustard', 'oil', 'garlic', 'dal', 'rice', 'soya', 'bean', 'gram', 'corn', 'pears', 'mango', 'meat', 'tomato', 'fish', 'ginger', 'sunflower', 'coriander', 'onion', 'guava', 'masala', 'pepper', 'masala', 'sugar', 'cumin', 'turmeric']",26,Yes
34960098.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['lemon', 'butter', 'chicken', 'oil', 'garlic', 'beans', 'peas', 'cardamom', 'lentils', 'dal', 'ragi', 'egg', 'rice', 'dates', 'wheat', 'bean', 'gram', 'spinach', 'corn', 'avocado', 'pears', 'potatoes', 'meat', 'parsley', 'almond', 'millet', 'fish', 'sesame', 'seeds', 'ginger', 'moth', 'yolk', 'sunflower', 'coriander', 'onion', 'milk', 'potato', 'amaranth', 'milk', 'pepper', 'peanut', 'almonds', 'cheese', 'sugar', 'cumin', 'basil', 'parsley', 'coconut', 'vinegar', 'quinoa', 'clove', 'turmeric', 'peanut', 'walnut', 'sunflower oil', 'walnut', 'cashew', 'cowpea', 'tuna', 'quinoa', 'salmon', 'sardine']",62,Yes
34960107.pdf,"['protein', 'fat', 'energy']",3,"['chicken', 'oil', 'dal', 'ragi', 'egg', 'dates', 'gram', 'pears', 'meat', 'beef', 'pork']",11,Yes
34960787.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['oil', 'dal', 'corn']",3,Yes
34960889.pdf,"['fat', 'energy']",2,"['oil', 'orange', 'dal', 'rice', 'gram', 'corn', 'bamboo', 'groundnut', 'peanut', 'sugar', 'peanut', 'tuna']",12,Yes
34962802.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['dal', 'gram', 'corn', 'fish']",4,Yes
34972101.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['chicken', 'oil', 'mace', 'dal', 'egg', 'bean', 'gram', 'corn', 'meat', 'fish', 'moth', 'cumin']",12,Yes
34981379.pdf,['fat'],1,"['oil', 'orange', 'rice', 'gram']",4,Yes
34981940.pdf,"['protein', 'ash', 'energy']",3,"['oil', 'orange', 'mace', 'dal', 'ragi', 'rice', 'dates', 'gram', 'moth', 'sugar', 'tuna']",11,Yes
34982798.pdf,"['protein', 'ash']",2,"['mace', 'dal']",2,Yes
34984297.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['oil', 'mace', 'dal', 'egg', 'dates', 'gram', 'meat', 'seeds', 'moth', 'pepper', 'cumin', 'quinoa', 'clove', 'quinoa']",14,Yes
34985844.pdf,['ash'],1,"['chicken', 'oil', 'gram', 'meat', 'moth', 'lime']",6,Yes
34985883.pdf,"['protein', 'ash', 'carbohydrate', 'energy']",4,"['oil', 'mint', 'dates', 'soya', 'gram', 'mint', 'lime']",7,Yes
34988167.pdf,"['protein', 'ash', 'fat']",3,['dates'],1,Yes
34993910.pdf,['ash'],1,"['oil', 'dal']",2,Yes
34997533.pdf,"['protein', 'fat']",2,"['butter', 'squid', 'meat', 'fish', 'chana', 'seafood', 'tuna', 'sardine']",8,Yes
35006553.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['butter', 'chicken', 'oil', 'flour', 'garlic', 'beans', 'peas', 'dal', 'peach', 'egg', 'rice', 'wheat', 'bean', 'gram', 'corn', 'meat', 'tomato', 'fish', 'seeds', 'yolk', 'milk', 'peach', 'amaranth', 'cherry', 'milk', 'pepper', 'cheese', 'sugar', 'quinoa', 'rabbit', 'quinoa']",31,Yes
35008559.pdf,"['protein', 'ash', 'fat']",3,"['mace', 'dal', 'dates', 'gram', 'pears', 'cumin', 'turmeric']",7,Yes
35009075.pdf,"['protein', 'ash', 'fat', 'carbohydrate']",4,"['oil', 'barley', 'beans', 'dal', 'lettuce', 'ragi', 'egg', 'rice', 'wheat', 'soya', 'bean', 'gram', 'radish', 'tomato', 'almond', 'seeds', 'cucumber', 'clove', 'lime']",19,Yes
35009096.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'orange', 'bean', 'gram', 'tomato', 'seeds', 'moth', 'potato', 'sugar']",9,Yes
35010904.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['oil', 'beans', 'mace', 'egg', 'bean', 'mushroom', 'gram', 'meat', 'seeds', 'milk', 'milk', 'seafood']",12,Yes
35010917.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['dal', 'rice', 'pears', 'beetroot', 'watermelon', 'melon', 'calf']",7,Yes
35010950.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['dal', 'gram', 'cumin', 'lime']",4,Yes
35010975.pdf,"['protein', 'ash', 'energy']",3,"['oil', 'dal', 'egg', 'radish', 'milk', 'milk']",6,Yes
35011092.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['oil', 'mace', 'dal', 'gram', 'cumin']",5,Yes
35011403.pdf,"['protein', 'ash', 'fat']",3,"['chicken', 'oil', 'mace', 'dal', 'mushroom', 'gram', 'corn', 'tomato', 'crab', 'seafood', 'cashew']",11,Yes
35011590.pdf,"['protein', 'ash', 'fat', 'carbohydrate']",4,"['dal', 'dates', 'gram', 'pears']",4,Yes
35013093.pdf,"['protein', 'fat']",2,"['dal', 'gram', 'cumin', 'turmeric']",4,Yes
35017151.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'orange', 'egg', 'gram', 'lamb', 'moth']",6,Yes
35019262.pdf,"['ash', 'fat', 'energy']",3,"['orange', 'dal', 'egg', 'rice', 'gram', 'lime']",6,Yes
35029821.pdf,['ash'],1,"['oil', 'ragi', 'wheat', 'gram', 'seeds']",5,Yes
35031028.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['chicken', 'beans', 'peas', 'lentils', 'dal', 'ragi', 'egg', 'wheat', 'bean', 'maize', 'gram', 'lamb', 'sorghum', 'meat', 'tomato', 'figs', 'millet', 'fish', 'moth', 'milk', 'milk', 'lime', 'goat', 'sheep', 'beef']",25,Yes
35032002.pdf,[],0,"['oil', 'gram', 'pears', 'moth']",4,No
35038038.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['mustard', 'oil', 'mace', 'wheat', 'maize', 'gram', 'lamb', 'pears', 'milk', 'milk', 'mustard oil', 'goat', 'sheep']",13,Yes
35040054.pdf,"['ash', 'energy']",2,"['oil', 'lettuce', 'rice', 'bean', 'maize', 'gram', 'mango', 'seeds', 'celery', 'sunflower', 'amla', 'sugar', 'garden cress']",13,Yes
35042886.pdf,"['protein', 'ash', 'carbohydrate', 'energy']",4,"['oil', 'dal', 'egg', 'dates', 'bean', 'gram', 'corn', 'papaya', 'pears', 'tomato', 'apples', 'potato', 'chana', 'cucumber', 'cheese', 'sugar', 'tuna']",17,Yes
35043288.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['oil', 'urad', 'dal', 'dates', 'maize', 'gram', 'fish', 'milk', 'milk', 'seafood', 'sugar', 'lime', 'walnut', 'walnut']",14,Yes
35045163.pdf,"['protein', 'ash', 'carbohydrate', 'energy']",4,"['gram', 'fish', 'milk', 'milk', 'beef']",5,Yes
35049821.pdf,"['moisture', 'protein', 'ash', 'fat']",4,"['oil', 'barley', 'peas', 'mace', 'dal', 'egg', 'rice', 'wheat', 'maize', 'gram', 'corn', 'curd', 'milk', 'milk', 'cheese', 'clove', 'lime', 'goat', 'sheep']",19,Yes
35049952.pdf,"['moisture', 'protein', 'ash', 'fat', 'carbohydrate', 'energy']",6,"['grapes', 'oil', 'mint', 'pomegranate', 'orange', 'mace', 'peach', 'dates', 'wheat', 'mint', 'mango', 'tomato', 'millet', 'seeds', 'beetroot', 'apples', 'potato', 'peach', 'strawberry', 'carrot', 'sugar', 'cashew']",22,Yes
35050101.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['oil', 'barley', 'mace', 'lettuce', 'egg', 'rice', 'wheat', 'maize', 'gram', 'spinach', 'pears', 'potatoes', 'seeds', 'moth', 'potato', 'amaranth', 'quinoa', 'quinoa']",18,Yes
35050161.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['mace', 'dal', 'ragi', 'rice', 'soya', 'gram', 'pears', 'sugar', 'lime', 'tuna']",10,Yes
35050482.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['oil', 'dal', 'gram']",3,Yes
35052229.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['butter', 'gourd', 'oil', 'orange', 'egg', 'bean', 'gram', 'potatoes', 'meat', 'moth', 'milk', 'potato', 'milk', 'cheese', 'sugar', 'lime', 'walnut', 'walnut', 'tuna', 'salmon', 'sardine']",21,Yes
35053172.pdf,"['protein', 'ash', 'fat', 'carbohydrate']",4,"['oil', 'barley', 'orange', 'dal', 'ragi', 'rice', 'dates', 'wheat', 'bean', 'maize', 'corn', 'potatoes', 'seeds', 'moth', 'potato', 'pepper', 'sugar', 'cowpea']",18,Yes
35054451.pdf,"['protein', 'ash', 'energy']",3,"['mace', 'dal', 'gram', 'radish', 'goat', 'rabbit']",6,Yes
35054925.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['gourd', 'oil', 'mace', 'dal', 'rice', 'soya', 'mushroom', 'gram', 'meat', 'seeds', 'moth', 'chana', 'sugar', 'clove', 'tuna']",15,Yes
35054988.pdf,"['protein', 'ash', 'energy']",3,"['orange', 'mace', 'dal', 'rice', 'gram']",5,Yes
35055805.pdf,"['protein', 'ash', 'fat']",3,"['dal', 'ragi', 'gram', 'pears', 'tuna']",5,Yes
35055954.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['dal', 'ragi', 'gram', 'meat', 'moth', 'sugar']",6,Yes
35056039.pdf,['ash'],1,"['mace', 'dal', 'gram', 'pears', 'moth', 'milk', 'milk']",7,Yes
35056908.pdf,"['protein', 'ash', 'energy']",3,"['mace', 'rice', 'gram', 'meat', 'salmon']",5,Yes
35056959.pdf,"['protein', 'ash', 'fat']",3,"['mace', 'ragi', 'gram', 'corn', 'meat', 'sugar', 'lime', 'tuna']",8,Yes
35057057.pdf,"['protein', 'ash', 'fat']",3,"['mace', 'dal', 'gram', 'radish', 'cumin', 'rabbit']",6,Yes
35057375.pdf,"['ash', 'energy']",2,"['oil', 'dal', 'gram']",3,Yes
35057413.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['dal', 'rice', 'dates', 'pepper']",4,Yes
35057416.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['dal', 'gram', 'pears']",3,Yes
35057444.pdf,"['protein', 'fat', 'energy']",3,"['gram', 'potatoes', 'potato', 'tuna']",4,Yes
35057448.pdf,"['protein', 'ash', 'fat', 'carbohydrate']",4,"['oil', 'mint', 'orange', 'mace', 'dal', 'rice', 'gram', 'mint', 'chana', 'sugar', 'tuna']",11,Yes
35057471.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['lemon', 'ghee', 'chicken', 'barley', 'pomegranate', 'garlic', 'beans', 'orange', 'peas', 'lentils', 'dal', 'peach', 'ragi', 'egg', 'rice', 'wheat', 'bean', 'pumpkin', 'gram', 'corn', 'radish', 'potatoes', 'meat', 'tomato', 'parsley', 'almond', 'fish', 'seeds', 'cabbage', 'beetroot', 'moth', 'coriander', 'onion', 'milk', 'potato', 'pistachios', 'peach', 'banana', 'cherry', 'milk', 'cucumber', 'melon', 'pepper', 'peanut', 'strawberry', 'almonds', 'cheese', 'carrot', 'parsley', 'plantains', 'peanut', 'goat', 'sheep', 'tuna']",54,Yes
35057500.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['dal', 'rice', 'gram', 'meat', 'milk', 'milk', 'sugar', 'pork']",8,Yes
35057501.pdf,"['protein', 'ash', 'fat']",3,"['lemon', 'grapes', 'oil', 'mint', 'orange', 'mace', 'rice', 'dates', 'gram', 'mint', 'pears', 'meat', 'tomato', 'parsley', 'celery', 'cabbage', 'onion', 'apples', 'pepper', 'sugar', 'cumin', 'parsley', 'clove', 'lime']",24,Yes
35057502.pdf,"['protein', 'fat']",2,"['dal', 'radish', 'goat', 'rabbit']",4,Yes
35057794.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['oil', 'mace', 'urad', 'dal', 'rice', 'corn', 'goat', 'rabbit']",8,Yes
35059117.pdf,"['protein', 'fat']",2,"['gram', 'moth']",2,Yes
35062296.pdf,"['protein', 'ash', 'fat']",3,"['mace', 'dates', 'gram']",3,Yes
35067754.pdf,"['protein', 'ash', 'fat', 'dietary fibre', 'carbohydrate', 'energy']",6,"['oil', 'dal', 'egg', 'rice', 'semolina', 'wheat', 'maize', 'pears', 'meat', 'tomato', 'almond', 'millet', 'seeds', 'milk', 'apples', 'potato', 'milk', 'almonds', 'cheese', 'carrot', 'sugar', 'quinoa', 'lime', 'goat', 'quinoa']",25,Yes
35067870.pdf,"['ash', 'fat', 'energy']",3,"['oil', 'gram', 'lime']",3,Yes
35071863.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['dal', 'avocado', 'mango', 'seeds', 'ginger', 'moth', 'cumin', 'calf']",8,Yes
35075501.pdf,"['protein', 'ash']",2,['rice'],1,Yes
35079028.pdf,"['protein', 'ash', 'fat']",3,"['beans', 'dal', 'egg', 'rice', 'wheat', 'bean', 'mushroom', 'gram', 'meat', 'fish', 'crab', 'seafood', 'sugar', 'beef', 'pork']",15,Yes
35088236.pdf,"['ash', 'fat', 'energy']",3,"['egg', 'bean', 'corn', 'pears', 'meat', 'cumin']",6,Yes
35094100.pdf,"['protein', 'ash']",2,"['orange', 'dal', 'rice', 'gram', 'pears', 'fish', 'cumin']",7,Yes
35094284.pdf,"['protein', 'ash']",2,"['lemon', 'oil', 'dates', 'gram', 'sugar', 'calf']",6,Yes
35096424.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'mace', 'radish', 'milk', 'milk', 'cumin', 'goat', 'rabbit']",8,Yes
35107514.pdf,"['fat', 'energy']",2,"['oil', 'rice', 'maize', 'gram', 'papaya', 'lime']",6,Yes
